I
1100 Generated by WorldEditor 2.2.0r2

1    252 1 0 LFRK Caen Carpiquet
1302 city Caen/Carpiquet
113  49.18214164 -000.45937829 1
120 o
111  49.18213599 -000.45939841 1
111  49.18214592 -000.45941890 1
112  49.18214453 -000.45942743  49.18214094 -000.45943147 1
111  49.18213878 -000.45942689 1
111  49.18212885 -000.45940639 1
112  49.18213023 -000.45939791  49.18213379 -000.45939391 1
111  49.18213599 -000.45939841
111  49.18213525 -000.45940322 1
111  49.18214268 -000.45941855 1
112  49.18214236 -000.45942289  49.18214080 -000.45942465 1
111  49.18213952 -000.45942208 1
111  49.18213211 -000.45940678 1
112  49.18213244 -000.45940240  49.18213399 -000.45940065 1
115  49.18213525 -000.45940322
120 1
111  49.18248905 -000.46010433 1
111  49.18250439 -000.46013778 1
111  49.18250282 -000.46013948 1
111  49.18250131 -000.46013959 1
111  49.18249942 -000.46013553 1
111  49.18250049 -000.46013438 1
113  49.18248748 -000.46010601 1
120 6
111  49.18155989 -000.45806223 1
111  49.18154743 -000.45803520 1
111  49.18155466 -000.45802741
111  49.18155534 -000.45803444 1
111  49.18156002 -000.45804458 1
111  49.18155624 -000.45804865 1
111  49.18155156 -000.45803850 1
111  49.18155534 -000.45803444
111  49.18155466 -000.45802741 1
111  49.18156399 -000.45804764 1
111  49.18155850 -000.45805355 1
111  49.18156120 -000.45805942 1
111  49.18156754 -000.45806091 1
111  49.18156835 -000.45806265 1
113  49.18156716 -000.45806395 1
120 3
111  49.18224572 -000.45985543 1
111  49.18225506 -000.45984364 1
111  49.18226038 -000.45984363 1
111  49.18226095 -000.45983617 1
111  49.18226630 -000.45982939 1
111  49.18227193 -000.45983983 1
111  49.18226881 -000.45984380 1
111  49.18226439 -000.45983561 1
111  49.18226258 -000.45983791 1
111  49.18226195 -000.45984629 1
111  49.18225596 -000.45984632 1
111  49.18225026 -000.45985351 1
111  49.18225468 -000.45986168 1
113  49.18225135 -000.45986591 1
120 2
111  49.18251445 -000.46007636 1
111  49.18251797 -000.46006442 1
111  49.18252177 -000.46006704 1
111  49.18251910 -000.46007609 1
111  49.18252198 -000.46007807 1
111  49.18253458 -000.46007583 1
111  49.18254233 -000.46008119 1
111  49.18253881 -000.46009314 1
111  49.18253263 -000.46008888 1
111  49.18253332 -000.46008649 1
111  49.18253582 -000.46008655 1
111  49.18253784 -000.46007968 1
111  49.18253559 -000.46007814 1
113  49.18252084 -000.46008076 1
120 B
111  49.18244693 -000.45883785 1
111  49.18242503 -000.45886131 1
112  49.18242189 -000.45885450  49.18241996 -000.45885029 1
111  49.18242368 -000.45884635 1
112  49.18242847 -000.45884122  49.18243017 -000.45883941 1
111  49.18243232 -000.45884205 1
112  49.18243337 -000.45883599  49.18243515 -000.45883408 1
112  49.18243879 -000.45883020  49.18244187 -000.45882690 1
111  49.18244391 -000.45883126 1
111  49.18244693 -000.45883785
111  49.18243649 -000.45884569 1
112  49.18243459 -000.45884156  49.18243352 -000.45883922 1
111  49.18243509 -000.45883754 1
111  49.18243760 -000.45883486 1
112  49.18244073 -000.45883509  49.18244185 -000.45883751 1
111  49.18244261 -000.45883914 1
111  49.18243649 -000.45884569
111  49.18243317 -000.45884924 1
111  49.18242730 -000.45885551 1
112  49.18242527 -000.45885109  49.18242432 -000.45884902 1
111  49.18242577 -000.45884750 1
111  49.18242876 -000.45884430 1
112  49.18243139 -000.45884534  49.18243258 -000.45884793 1
115  49.18243317 -000.45884924
120 4
111  49.18244778 -000.45886146 1
111  49.18244071 -000.45886903 1
111  49.18244334 -000.45887481 1
111  49.18245561 -000.45885768 1
111  49.18245662 -000.45885932 1
111  49.18244137 -000.45888063 1
111  49.18243760 -000.45887234 1
111  49.18243253 -000.45887776 1
111  49.18243148 -000.45887546 1
111  49.18243654 -000.45887003 1
111  49.18243523 -000.45886718 1
111  49.18243834 -000.45886384 1
111  49.18243964 -000.45886670 1
113  49.18244673 -000.45885914 1
120 4
111  49.18225456 -000.45906965 1
111  49.18224749 -000.45907722 1
111  49.18225013 -000.45908300 1
111  49.18226239 -000.45906587 1
111  49.18226340 -000.45906751 1
111  49.18224815 -000.45908882 1
111  49.18224438 -000.45908053 1
111  49.18223931 -000.45908595 1
111  49.18223826 -000.45908365 1
111  49.18224332 -000.45907822 1
111  49.18224201 -000.45907536 1
111  49.18224512 -000.45907203 1
111  49.18224642 -000.45907489 1
113  49.18225351 -000.45906733 1
120 A
111  49.18224484 -000.45904582 1
111  49.18223047 -000.45906635 1
111  49.18222981 -000.45906529 1
111  49.18223311 -000.45906058 1
111  49.18222991 -000.45905311 1
111  49.18222593 -000.45905625 1
111  49.18222551 -000.45905496 1
111  49.18224925 -000.45903612 1
111  49.18225015 -000.45903822 1
111  49.18224484 -000.45904582 1
111  49.18224431 -000.45904459 1
111  49.18223609 -000.45905633 1
111  49.18223349 -000.45905026 1
111  49.18224338 -000.45904241 1
113  49.18224431 -000.45904459 1
120 A
111  49.18125000 -000.45704247 1
111  49.18123563 -000.45706300 1
111  49.18123497 -000.45706195 1
111  49.18123827 -000.45705723 1
111  49.18123507 -000.45704976 1
111  49.18123109 -000.45705291 1
111  49.18123066 -000.45705162 1
111  49.18125441 -000.45703278 1
111  49.18125531 -000.45703488 1
111  49.18125000 -000.45704247 1
111  49.18124947 -000.45704124 1
111  49.18124124 -000.45705298 1
111  49.18123865 -000.45704691 1
111  49.18124853 -000.45703907 1
113  49.18124947 -000.45704124 1
120 B
111  49.18143994 -000.45684369 1
111  49.18141804 -000.45686716 1
112  49.18141491 -000.45686034  49.18141298 -000.45685613 1
111  49.18141669 -000.45685219 1
112  49.18142149 -000.45684706  49.18142318 -000.45684525 1
111  49.18142533 -000.45684789 1
112  49.18142639 -000.45684183  49.18142817 -000.45683992 1
112  49.18143181 -000.45683604  49.18143489 -000.45683274 1
111  49.18143693 -000.45683711 1
111  49.18143994 -000.45684369
111  49.18142950 -000.45685153 1
112  49.18142761 -000.45684740  49.18142653 -000.45684506 1
111  49.18142810 -000.45684338 1
111  49.18143061 -000.45684070 1
112  49.18143375 -000.45684093  49.18143486 -000.45684335 1
111  49.18143563 -000.45684498 1
111  49.18142950 -000.45685153
111  49.18142618 -000.45685508 1
111  49.18142031 -000.45686135 1
112  49.18141828 -000.45685693  49.18141733 -000.45685486 1
111  49.18141878 -000.45685334 1
111  49.18142178 -000.45685014 1
112  49.18142440 -000.45685118  49.18142559 -000.45685377 1
115  49.18142618 -000.45685508
120 8
111  49.18142332 -000.45687837 1
111  49.18143433 -000.45686656 1
111  49.18143665 -000.45686808
111  49.18143515 -000.45686971 1
111  49.18143779 -000.45687548 1
111  49.18143072 -000.45688307 1
111  49.18142807 -000.45687729 1
111  49.18143515 -000.45686971
111  49.18143882 -000.45686572 1
111  49.18144148 -000.45687151 1
111  49.18144568 -000.45686701 1
111  49.18144303 -000.45686123 1
111  49.18143882 -000.45686572
111  49.18143701 -000.45686886
111  49.18143665 -000.45686808 1
111  49.18143740 -000.45686726 1
111  49.18143730 -000.45686339 1
111  49.18144519 -000.45685490 1
111  49.18145026 -000.45686601 1
111  49.18144222 -000.45687463 1
111  49.18143997 -000.45687314 1
111  49.18143923 -000.45687394 1
111  49.18143934 -000.45687771 1
113  49.18142839 -000.45688946 1
120 8
111  49.18124036 -000.45707321 1
111  49.18125138 -000.45706139 1
111  49.18125370 -000.45706292
111  49.18125220 -000.45706454 1
111  49.18125484 -000.45707032 1
111  49.18124777 -000.45707790 1
111  49.18124512 -000.45707212 1
111  49.18125220 -000.45706454
111  49.18125587 -000.45706056 1
111  49.18125853 -000.45706635 1
111  49.18126272 -000.45706185 1
111  49.18126007 -000.45705607 1
111  49.18125587 -000.45706056
111  49.18125406 -000.45706370
111  49.18125370 -000.45706292 1
111  49.18125445 -000.45706210 1
111  49.18125434 -000.45705822 1
111  49.18126224 -000.45704973 1
111  49.18126731 -000.45706085 1
111  49.18125926 -000.45706947 1
111  49.18125702 -000.45706797 1
111  49.18125628 -000.45706877 1
111  49.18125639 -000.45707255 1
113  49.18124543 -000.45708430 1
120 4
111  49.18218019 -000.45938560 1
111  49.18218518 -000.45939636 1
111  49.18218895 -000.45939229 1
111  49.18217767 -000.45937364 1
111  49.18217873 -000.45937209 1
111  49.18219276 -000.45939527 1
111  49.18218737 -000.45940110 1
111  49.18219095 -000.45940881 1
111  49.18218945 -000.45941044 1
111  49.18218587 -000.45940273 1
111  49.18218401 -000.45940476 1
111  49.18218181 -000.45940002 1
111  49.18218367 -000.45939801 1
113  49.18217868 -000.45938722 1
120 5
111  49.18217572 -000.45945948 1
111  49.18216496 -000.45943627 1
111  49.18217053 -000.45943023 1
111  49.18216818 -000.45942518 1
111  49.18216262 -000.45943122 1
111  49.18216026 -000.45942615 1
111  49.18216748 -000.45941832 1
111  49.18217464 -000.45943376 1
111  49.18216898 -000.45943989 1
111  49.18217479 -000.45945241 1
111  49.18218044 -000.45944627 1
113  49.18218295 -000.45945167 1
120 8
111  49.18213358 -000.45936848 1
111  49.18212579 -000.45935171 1
111  49.18212677 -000.45934815
111  49.18212784 -000.45935043 1
111  49.18213160 -000.45934635 1
111  49.18213660 -000.45935712 1
111  49.18213284 -000.45936121 1
111  49.18212784 -000.45935043
111  49.18212521 -000.45934484 1
111  49.18212898 -000.45934073 1
111  49.18212601 -000.45933434 1
111  49.18212225 -000.45933844 1
111  49.18212521 -000.45934484
111  49.18212728 -000.45934759
111  49.18212677 -000.45934815 1
111  49.18212623 -000.45934701 1
111  49.18212370 -000.45934719 1
111  49.18211809 -000.45933517 1
111  49.18212532 -000.45932734 1
111  49.18213101 -000.45933958 1
111  49.18213005 -000.45934303 1
111  49.18213058 -000.45934416 1
111  49.18213305 -000.45934396 1
113  49.18214080 -000.45936064 1
120 5
111  49.18169750 -000.45835627 1
111  49.18168674 -000.45833306 1
111  49.18169231 -000.45832702 1
111  49.18168996 -000.45832197 1
111  49.18168439 -000.45832801 1
111  49.18168204 -000.45832295 1
111  49.18168926 -000.45831511 1
111  49.18169642 -000.45833055 1
111  49.18169076 -000.45833668 1
111  49.18169657 -000.45834921 1
111  49.18170222 -000.45834306 1
113  49.18170473 -000.45834846 1
120 6
111  49.18167233 -000.45827949 1
111  49.18168489 -000.45830641 1
111  49.18167768 -000.45831426
111  49.18167698 -000.45830724 1
111  49.18167226 -000.45829714 1
111  49.18167603 -000.45829303 1
111  49.18168075 -000.45830315 1
111  49.18167698 -000.45830724
111  49.18167768 -000.45831426 1
111  49.18166828 -000.45829412 1
111  49.18167375 -000.45828816 1
111  49.18167102 -000.45828231 1
111  49.18166468 -000.45828088 1
111  49.18166386 -000.45827914 1
113  49.18166505 -000.45827784 1
120 7
111  49.18127665 -000.45745497 1
111  49.18128463 -000.45744629 1
111  49.18128704 -000.45745144 1
111  49.18128168 -000.45745727 1
111  49.18129732 -000.45747784 1
111  49.18129881 -000.45748100 1
113  49.18129753 -000.45748241 1
120 8
111  49.18123528 -000.45736482 1
111  49.18122748 -000.45734805 1
111  49.18122846 -000.45734449
111  49.18122954 -000.45734677 1
111  49.18123329 -000.45734268 1
111  49.18123830 -000.45735346 1
111  49.18123454 -000.45735755 1
111  49.18122954 -000.45734677
111  49.18122691 -000.45734118 1
111  49.18123067 -000.45733707 1
111  49.18122771 -000.45733068 1
111  49.18122395 -000.45733477 1
111  49.18122691 -000.45734118
111  49.18122897 -000.45734393
111  49.18122846 -000.45734449 1
111  49.18122793 -000.45734334 1
111  49.18122539 -000.45734353 1
111  49.18121979 -000.45733151 1
111  49.18122702 -000.45732368 1
111  49.18123271 -000.45733592 1
111  49.18123175 -000.45733937 1
111  49.18123227 -000.45734050 1
111  49.18123474 -000.45734030 1
113  49.18124250 -000.45735698 1
120 Arrow
111  49.18269891 -000.45947912 1
111  49.18271374 -000.45949514 1
113  49.18270419 -000.45950581 1
120 Arrow
111  49.18275414 -000.45959643 1
115  49.18271162 -000.45950612
120 Arrow
111  49.18271651 -000.45946071 1
111  49.18273134 -000.45947673 1
113  49.18272179 -000.45948739 1
120 Arrow
111  49.18277174 -000.45957802 1
115  49.18272922 -000.45948771
120 Arrow
111  49.18281666 -000.45935146 1
111  49.18283149 -000.45936749 1
113  49.18282194 -000.45937815 1
120 Arrow
111  49.18287188 -000.45946877 1
115  49.18282937 -000.45937846
120 Arrow
111  49.18299300 -000.45988791 1
111  49.18300783 -000.45990394 1
113  49.18299828 -000.45991460 1
120 Arrow
111  49.18303289 -000.45997264 1
115  49.18300571 -000.45991492
120 Arrow
111  49.18319347 -000.46021443 1
111  49.18317870 -000.46019826 1
113  49.18318830 -000.46018769 1
120 Arrow
111  49.18313873 -000.46009659 1
115  49.18318087 -000.46018731
120 Arrow
111  49.18316856 -000.46024201 1
111  49.18315380 -000.46022584 1
113  49.18316339 -000.46021527 1
120 Arrow
111  49.18311382 -000.46012417 1
115  49.18315596 -000.46021489
120 Arrow
111  49.18310011 -000.46039794 1
111  49.18308534 -000.46038177 1
113  49.18309494 -000.46037120 1
120 Arrow
111  49.18304536 -000.46028010 1
115  49.18308751 -000.46037081
120 T
111  49.18046295 -000.45411674 1
111  49.18045905 -000.45411675 1
115  49.18045515 -000.45411676
120 T
111  49.18042753 -000.45407552 1
111  49.18042760 -000.45406956 1
115  49.18042767 -000.45406360
120 T
111  49.18045909 -000.45402223 1
115  49.18045905 -000.45411675
120 T
111  49.18048936 -000.45407148 1
115  49.18042760 -000.45406956
120 T
111  49.18056027 -000.45432174 1
111  49.18055638 -000.45432175 1
115  49.18055248 -000.45432176
120 T
111  49.18052485 -000.45428053 1
111  49.18052492 -000.45427457 1
115  49.18052499 -000.45426860
120 T
111  49.18055642 -000.45422724 1
115  49.18055638 -000.45432175
120 T
111  49.18058669 -000.45427648 1
115  49.18052492 -000.45427457
120 Park markings
111  49.18228871 -000.45863087 1
115  49.18224439 -000.45868114
120 Park markings
111  49.18246673 -000.45840061 1
115  49.18242241 -000.45845087
120 Park markings
111  49.18265092 -000.45962987 1
115  49.18264498 -000.45952181
120 Park markings
111  49.18281212 -000.46010402 1
115  49.18282071 -000.46021458
120 Park markings
111  49.18309950 -000.46031583 1
115  49.18267934 -000.46037109
120 Park markings
111  49.18284764 -000.45974096 1
115  49.18253518 -000.45978337
120 Park markings
111  49.18241580 -000.45913104 1
115  49.18241083 -000.45902267
120 Park markings
111  49.18265310 -000.45922061 1
115  49.18229003 -000.45927313
120 Park markings
111  49.18181805 -000.45699487 1
115  49.18176189 -000.45705857
120 Park markings
111  49.18162516 -000.45720596 1
115  49.18156511 -000.45726908
120 Park markings
111  49.18167422 -000.45744440 1
115  49.18160545 -000.45741004
120 Park markings
111  49.18147055 -000.45758848 8
115  49.18158805 -000.45707647
120 Park markings
112  49.18126248 -000.45744900  49.18121183 -000.45727410 8
111  49.18130862 -000.45718490 8
115  49.18172785 -000.45673526
120 Park markings
111  49.18195758 -000.45812974 1
112  49.18188190 -000.45796540  49.18186543 -000.45793044 1
115  49.18183104 -000.45794189
120 Park markings
111  49.18175917 -000.45770605 1
112  49.18183274 -000.45785896  49.18185386 -000.45790328 1
115  49.18183104 -000.45794189
120 Park markings
112  49.18155563 -000.45766226  49.18163514 -000.45753359 1
111  49.18157419 -000.45740183 1
111  49.18141447 -000.45706122 1
116  49.18124974 -000.45701023  49.18114023 -000.45707514
120 Park markings
111  49.18152313 -000.45769730 1
111  49.18148302 -000.45773496 1
116  49.18138412 -000.45771027  49.18133382 -000.45764793
120 Park markings
112  49.18149217 -000.45794237  49.18145259 -000.45779215 1
111  49.18152313 -000.45769730 1
111  49.18155563 -000.45766226 1
111  49.18173891 -000.45746463 1
112  49.18177044 -000.45720214  49.18171023 -000.45704097
111  49.18177044 -000.45720214 1
111  49.18160503 -000.45684620
112  49.18160503 -000.45684620  49.18152251 -000.45673764 1
111  49.18144192 -000.45680657 1
115  49.18139315 -000.45685631
120 Park markings
111  49.18186164 -000.45759287 1
112  49.18193411 -000.45774917  49.18195353 -000.45779105 1
115  49.18193271 -000.45783244
120 Park markings
111  49.18196342 -000.45748134 1
112  49.18203699 -000.45763425  49.18205811 -000.45767857 1
115  49.18203319 -000.45772339
120 Park markings
111  49.18205956 -000.45801627 1
112  49.18198521 -000.45785666  49.18196873 -000.45782170 1
115  49.18193271 -000.45783244
120 Park markings
111  49.18216257 -000.45790559 1
112  49.18208467 -000.45773955  49.18206820 -000.45770459 1
111  49.18203319 -000.45772339 1
111  49.18193271 -000.45783244 1
111  49.18183104 -000.45794189 1
111  49.18167038 -000.45811482 1
116  49.18165438 -000.45829080  49.18169003 -000.45840108
120 Park markings
112  49.18184323 -000.45869646  49.18189769 -000.45876883 1
115  49.18195260 -000.45871741
120 Park markings
112  49.18171857 -000.45842868  49.18177358 -000.45849517 1
115  49.18182825 -000.45844988
120 Park markings
112  49.18225795 -000.45838897  49.18233384 -000.45830706 1
111  49.18229763 -000.45820648 1
111  49.18225848 -000.45811994 1
112  49.18214706 -000.45810587  49.18208365 -000.45816548
111  49.18214706 -000.45810587 1
111  49.18182825 -000.45844988 1
116  49.18180495 -000.45861423  49.18183363 -000.45871577
120 Park markings
112  49.18231496 -000.45903494  49.18235902 -000.45895142 1
111  49.18232698 -000.45887626 1
111  49.18220262 -000.45860566 1
116  49.18209391 -000.45856542  49.18202255 -000.45860632
120 Park markings
112  49.18215175 -000.45935918  49.18211967 -000.45924977 1
111  49.18217334 -000.45918688 1
111  49.18231496 -000.45903494 1
111  49.18246489 -000.45887409 1
112  49.18248937 -000.45868540  49.18244806 -000.45856339
111  49.18248937 -000.45868540 1
112  49.18236537 -000.45842247  49.18232794 -000.45834321 1
111  49.18225795 -000.45838897 1
111  49.18209391 -000.45856542 1
111  49.18195260 -000.45871741 1
116  49.18192819 -000.45887896  49.18195067 -000.45897924
120 Park markings
112  49.18149217 -000.45794237  49.18142198 -000.45782379 1
112  49.18132291 -000.45785218  49.18126389 -000.45790947 1
111  49.18122854 -000.45784809 1
115  49.18114265 -000.45766963
120 Junction
112  49.18156241 -000.45809325  49.18161494 -000.45816387 1
115  49.18167038 -000.45811482
120 Junction
112  49.18213069 -000.45998619  49.18230958 -000.45974887 1
115  49.18219891 -000.45945803
120 ACB markings
111  49.18139257 -000.45524873 1
111  49.18111730 -000.45554967 1
116  49.18107622 -000.45580514  49.18111253 -000.45596268
120 ACB markings
111  49.18067069 -000.45445806 1
115  49.18065424 -000.45437851
120 ACB markings
111  49.18094171 -000.45513681 1
115  49.18096119 -000.45511051
120 ACB markings
111  49.18087843 -000.45500232 1
115  49.18089791 -000.45497603
120 ACB markings
111  49.18082023 -000.45487860 1
115  49.18083972 -000.45485230
120 ACB markings
111  49.18076254 -000.45475596 1
115  49.18078203 -000.45472967
120 ACB markings
111  49.18070462 -000.45463282 1
115  49.18072411 -000.45460652
120 ACB markings
111  49.18060811 -000.45438456 1
115  49.18095005 -000.45510762
120 ACB markings
112  49.18062906 -000.45444774  49.18051894 -000.45455509 1
115  49.18040206 -000.45435519
120 ACB markings
111  49.18100701 -000.45497706 1
111  49.18075570 -000.45445039 1
112  49.18062906 -000.45444774  49.18055158 -000.45453083 1
116  49.18060302 -000.45478946  49.18062749 -000.45485976
120 ACB markings
111  49.18089934 -000.45453638 1
111  49.18086752 -000.45457074 1
112  49.18083801 -000.45456106  49.18082547 -000.45454148
111  49.18083801 -000.45456106 1
115  49.18066598 -000.45419799
120 Stand 3
111  49.18285177 -000.45914253 1
111  49.18245742 -000.45957032 1
115  49.18213003 -000.45998619
120 Taxiline apron
111  49.18334780 -000.46021659 1
111  49.18292433 -000.46067121 1
112  49.18274555 -000.46063250  49.18266349 -000.46049504
111  49.18274555 -000.46063250 1
111  49.18247657 -000.46004971 1
111  49.18219825 -000.45945803 1
111  49.18215175 -000.45935918 1
111  49.18192819 -000.45887896 1
111  49.18184323 -000.45869646 1
111  49.18180495 -000.45861423 1
111  49.18171857 -000.45842868 1
111  49.18165438 -000.45829080 1
111  49.18156241 -000.45809325 1
111  49.18149217 -000.45794237 1
111  49.18138412 -000.45771027 1
111  49.18126248 -000.45744900 1
111  49.18119857 -000.45731170
112  49.18119857 -000.45731170  49.18113347 -000.45715040 1
111  49.18122520 -000.45703668 1
111  49.18124974 -000.45701023 1
111  49.18139315 -000.45685631
112  49.18139315 -000.45685631  49.18149355 -000.45672025 1
111  49.18142787 -000.45656403 1
111  49.18107622 -000.45580514 1
111  49.18060302 -000.45478946 1
111  49.18040206 -000.45435519 1
115  49.17914699 -000.45166426
120 Taxiline C1
112  49.17672461 -000.45679141  49.17659869 -000.45692142 1
111  49.17648993 -000.45674483 1
115  49.17616681 -000.45605014
120 Taxiline C1
111  49.17699665 -000.45784324 1
111  49.17668594 -000.45717079 1
112  49.17672461 -000.45679141  49.17685617 -000.45660979
111  49.17672461 -000.45679141 1
115  49.17685595 -000.45665390
120 Arrow
111  49.18116186 -000.46558720 1
115  49.18113334 -000.46567605
120 Arrow
111  49.18112219 -000.46567644 1
111  49.18114092 -000.46569019 1
113  49.18112472 -000.46570600 1
120 Arrow
111  49.17170572 -000.44526300 1
115  49.17164124 -000.44527122
120 Arrow
111  49.17163529 -000.44525678 1
111  49.17163720 -000.44528843 1
113  49.17162001 -000.44527528 1
120 Side line
112  49.17172118 -000.44597117  49.17165649 -000.44580559 3
111  49.17164324 -000.44564840 3
111  49.17161662 -000.44527184 3
116  49.17128012 -000.44499268  49.17098449 -000.44512935
120 Side line
112  49.18069263 -000.46531352  49.18075265 -000.46544457 3
111  49.18084160 -000.46551228 3
111  49.18112229 -000.46571779 3
116  49.18112420 -000.46622967  49.18098541 -000.46652487
120 Raquette 31
111  49.17189020 -000.44684046 1
112  49.17157770 -000.44616404  49.17154916 -000.44610221 1
111  49.17154878 -000.44604300 1
112  49.17149934 -000.44527456  49.17148240 -000.44512883 1
115  49.17135741 -000.44515256
120 Raquette 13
111  49.18022764 -000.46482226 1
111  49.18048390 -000.46537208
112  49.18054148 -000.46547992  49.18055305 -000.46549409
111  49.18054148 -000.46547992
112  49.18054148 -000.46547992  49.18055270 -000.46549366 1
112  49.18058252 -000.46552053  49.18059750 -000.46553117
111  49.18058252 -000.46552053
112  49.18058252 -000.46552053  49.18061296 -000.46554216 1
111  49.18085653 -000.46571497
111  49.18090722 -000.46575095 1
112  49.18105036 -000.46585620  49.18108890 -000.46588751 1
111  49.18108966 -000.46596529 1
112  49.18105596 -000.46614684  49.18101608 -000.46625835
111  49.18105596 -000.46614684
112  49.18105596 -000.46614684  49.18102670 -000.46622866 1
112  49.18093094 -000.46628984  49.18088130 -000.46630515
111  49.18093094 -000.46628984
112  49.18093094 -000.46628984  49.18091293 -000.46629540
112  49.18087614 -000.46629468  49.18085784 -000.46629244
111  49.18087614 -000.46629468
112  49.18087614 -000.46629468  49.18080738 -000.46628627 1
112  49.18061790 -000.46592386  49.18055299 -000.46564110
111  49.18061790 -000.46592386 1
112  49.18061077 -000.46582328  49.18061187 -000.46577279 1
112  49.18058120 -000.46563827  49.18056439 -000.46560145
111  49.18046979 -000.46538591 1
115  49.18021348 -000.46483642
120 Junction
112  49.17964106 -000.46268017  49.17959713 -000.46271486 1
112  49.17951662 -000.46274529  49.17947770 -000.46275521
111  49.17951662 -000.46274529
112  49.17951662 -000.46274529  49.17938452 -000.46277895
112  49.17922610 -000.46262008  49.17916899 -000.46254959
111  49.17922610 -000.46262008
112  49.17922610 -000.46262008  49.17919223 -000.46257827 1
111  49.17917390 -000.46254277 1
115  49.17885204 -000.46184648
120 Junction
112  49.17907821 -000.46328287  49.17912069 -000.46322764 1
112  49.17917211 -000.46311229  49.17919321 -000.46305462
111  49.17917211 -000.46311229
112  49.17917211 -000.46311229  49.17923719 -000.46293440
112  49.17918967 -000.46265180  49.17916487 -000.46254691
111  49.17918967 -000.46265180
112  49.17918967 -000.46265180  49.17917572 -000.46259281 1
111  49.17916112 -000.46255685 1
115  49.17883915 -000.46186058
120 Taxiline B1
111  49.17984772 -000.46404745 1
111  49.17959148 -000.46348946
111  49.17953677 -000.46337501 1
112  49.17933945 -000.46320642  49.17921892 -000.46316687
111  49.17933945 -000.46320642
112  49.17933945 -000.46320642  49.17930119 -000.46319387
112  49.17921251 -000.46320279  49.17916649 -000.46321525
111  49.17921251 -000.46320279
112  49.17921251 -000.46320279  49.17917029 -000.46321422 1
112  49.17907821 -000.46328287  49.17903117 -000.46332663
111  49.17907821 -000.46328287 1
111  49.17891123 -000.46347181 1
112  49.17881187 -000.46375750  49.17880049 -000.46393195 1
111  49.17877644 -000.46429781
111  49.17877225 -000.46436319 1
115  49.17821063 -000.47312710
120 Taxiline A1
111  49.18307555 -000.45962606 1
111  49.18264941 -000.46008642 1
112  49.18247657 -000.46004971  49.18239296 -000.45992348 1
112  49.18213003 -000.45998619  49.18201958 -000.46010621 1
111  49.18018421 -000.46209889 1
111  49.17964106 -000.46268017
112  49.17964106 -000.46268017  49.17960430 -000.46273117 1
112  49.17955788 -000.46283646  49.17953845 -000.46288900
111  49.17955788 -000.46283646
112  49.17955788 -000.46283646  49.17953530 -000.46289752
112  49.17951723 -000.46301571  49.17951156 -000.46307311
111  49.17951723 -000.46301571
112  49.17951723 -000.46301571  49.17949817 -000.46320846 1
111  49.17955470 -000.46336323
111  49.17960582 -000.46347433 1
115  49.17986122 -000.46402943
120 Holding point A1
111  49.17881903 -000.46433756 4
115  49.17872982 -000.46432359
120 Holding point A1
111  49.17999838 -000.46217576 4
115  49.18007552 -000.46233773
120 Side line
112  49.18214590 -000.45953717  49.18219541 -000.45977141 3
111  49.18208319 -000.45991385 3
111  49.18167669 -000.46035516
111  49.18153984 -000.46050372 3
111  49.18022367 -000.46193256
111  49.18006348 -000.46210646 3
111  49.17999838 -000.46217576 3
111  49.17969581 -000.46249781 3
116  49.17933340 -000.46238370  49.17917370 -000.46208559
120 Side line
112  49.18245854 -000.46018393  49.18232783 -000.45992338 3
111  49.18215511 -000.46008272 3
111  49.18023220 -000.46217071 3
111  49.18007552 -000.46233773 3
111  49.17977209 -000.46266119 3
116  49.17972021 -000.46321758  49.17985234 -000.46355349
120 Traffic area
111  49.18124367 -000.45598004 20
111  49.18114032 -000.45575177 20
112  49.18105978 -000.45554811  49.18101962 -000.45546059 20
115  49.18090694 -000.45521990
120 Traffic area
111  49.17988625 -000.45276469 20
115  49.17978065 -000.45254010
120 Traffic area
111  49.18297172 -000.46074354 20
111  49.18274034 -000.46024878 20
111  49.18276037 -000.46005401 20
111  49.18169633 -000.45777129 20
115  49.18144674 -000.45803969
120 Traffic area
111  49.18338788 -000.46030353 20
111  49.18334780 -000.46021659 20
111  49.18307555 -000.45962606 20
111  49.18285177 -000.45914253 20
111  49.18172785 -000.45673526 20
115  49.18155793 -000.45637133
21  49.17997847 -000.46213792 6 215.3500 3.00 Wigwag
21  49.17870388 -000.46431430 6 84.6200 3.00 Wigwag
21  49.18008637 -000.46237379 6 215.3500 3.00 Wigwag
21  49.17885142 -000.46433766 6 84.6200 3.00 Wigwag
21  49.17864322 -000.46020695 2 125.3600 3.00 13  PAPI-4L
20  49.18024516 -000.45795137 195.9500 0 3 {@L}G1{@R}13L{@@,safety,@L}G1
20  49.17873597 -000.45473282 197.0500 0 3 {@L}G4{@R}31R-13L{@@,safety,@L}G4
20  49.17677083 -000.44955269 115.8200 0 3 {@L}G1{@R}23R-05L
20  49.17743876 -000.45666649 231.5100 0 3 {@R}31-13{@L}C1{@@}C1{safety}
20  49.17703366 -000.45579522 200.9900 0 3 {@L}C1{@R}31-13{@@,safety,@L}C1
20  49.17563039 -000.45179738 122.3100 0 3 {@L}G2{@R}05L
20  49.17494060 -000.45131869 296.6400 0 3 {@L}G3{@R}05L
20  49.17445700 -000.44926864 110.0900 0 3 {@L}G3{@R}23-05
